country,country_code,development_group,indicator,year,value
Malawi,MWI,Least Developed,population,1967,4303012.0
Malawi,MWI,Least Developed,population,1966,4197926.0
Malawi,MWI,Least Developed,population,1965,4096157.0
Malawi,MWI,Least Developed,population,1964,3997305.0
Malawi,MWI,Least Developed,population,1963,3900506.0
Malawi,MWI,Least Developed,population,1962,3806307.0
Malawi,MWI,Least Developed,population,1961,3715534.0
Malawi,MWI,Least Developed,population,1960,3628134.0
Malawi,MWI,Least Developed,unemployment,2025,5.072
Malawi,MWI,Least Developed,unemployment,2024,5.051
Malawi,MWI,Least Developed,unemployment,2023,5.009
Malawi,MWI,Least Developed,unemployment,2022,5.02
Malawi,MWI,Least Developed,unemployment,2021,5.652
Malawi,MWI,Least Developed,unemployment,2020,5.72
Malawi,MWI,Least Developed,unemployment,2019,4.964
Malawi,MWI,Least Developed,unemployment,2018,5.021
Malawi,MWI,Least Developed,unemployment,2017,5.046
Malawi,MWI,Least Developed,unemployment,2016,5.011
Malawi,MWI,Least Developed,unemployment,2015,4.953
Malawi,MWI,Least Developed,unemployment,2014,4.967
Malawi,MWI,Least Developed,unemployment,2013,4.978
Malawi,MWI,Least Developed,unemployment,2012,4.949
Malawi,MWI,Least Developed,unemployment,2011,4.829
Malawi,MWI,Least Developed,unemployment,2010,4.78
Malawi,MWI,Least Developed,unemployment,2009,4.732
Malawi,MWI,Least Developed,unemployment,2008,4.796
Malawi,MWI,Least Developed,unemployment,2007,4.876
Malawi,MWI,Least Developed,unemployment,2006,4.954
Malawi,MWI,Least Developed,unemployment,2005,4.935
Malawi,MWI,Least Developed,unemployment,2004,4.964
Malawi,MWI,Least Developed,unemployment,2003,5.165
Malawi,MWI,Least Developed,unemployment,2002,5.248
Malawi,MWI,Least Developed,unemployment,2001,5.221
Malawi,MWI,Least Developed,unemployment,2000,5.045
Malawi,MWI,Least Developed,unemployment,1999,5.002
Malawi,MWI,Least Developed,unemployment,1998,4.921
Malawi,MWI,Least Developed,unemployment,1997,4.69
Malawi,MWI,Least Developed,unemployment,1996,4.94
Malawi,MWI,Least Developed,unemployment,1995,4.895
Malawi,MWI,Least Developed,unemployment,1994,5.368
Malawi,MWI,Least Developed,unemployment,1993,4.988
Malawi,MWI,Least Developed,unemployment,1992,5.064
Malawi,MWI,Least Developed,unemployment,1991,4.9
Malawi,MWI,Least Developed,unemployment,1990,
Malawi,MWI,Least Developed,unemployment,1989,
Malawi,MWI,Least Developed,unemployment,1988,
Malawi,MWI,Least Developed,unemployment,1987,
Malawi,MWI,Least Developed,unemployment,1986,
Malawi,MWI,Least Developed,unemployment,1985,
Malawi,MWI,Least Developed,unemployment,1984,
Malawi,MWI,Least Developed,unemployment,1983,
Malawi,MWI,Least Developed,unemployment,1982,
Malawi,MWI,Least Developed,unemployment,1981,
Malawi,MWI,Least Developed,unemployment,1980,
Malawi,MWI,Least Developed,unemployment,1979,
Malawi,MWI,Least Developed,unemployment,1978,
Malawi,MWI,Least Developed,unemployment,1977,
Malawi,MWI,Least Developed,unemployment,1976,
Malawi,MWI,Least Developed,unemployment,1975,
Malawi,MWI,Least Developed,unemployment,1974,
Malawi,MWI,Least Developed,unemployment,1973,
Malawi,MWI,Least Developed,unemployment,1972,
Malawi,MWI,Least Developed,unemployment,1971,
Malawi,MWI,Least Developed,unemployment,1970,
Malawi,MWI,Least Developed,unemployment,1969,
Malawi,MWI,Least Developed,unemployment,1968,
Malawi,MWI,Least Developed,unemployment,1967,
Malawi,MWI,Least Developed,unemployment,1966,
Malawi,MWI,Least Developed,unemployment,1965,
Malawi,MWI,Least Developed,unemployment,1964,
Malawi,MWI,Least Developed,unemployment,1963,
Malawi,MWI,Least Developed,unemployment,1962,
Malawi,MWI,Least Developed,unemployment,1961,
Malawi,MWI,Least Developed,unemployment,1960,
Nigeria,NGA,Developing,gdp,2025,290794361542.112
Nigeria,NGA,Developing,gdp,2024,252261880140.271
Nigeria,NGA,Developing,gdp,2023,487387801877.803
Nigeria,NGA,Developing,gdp,2022,646950257575.455
Nigeria,NGA,Developing,gdp,2021,609147716965.348
Nigeria,NGA,Developing,gdp,2020,598586817817.392
Nigeria,NGA,Developing,gdp,2019,668219992686.575
Nigeria,NGA,Developing,gdp,2018,421739251509.08
Nigeria,NGA,Developing,gdp,2017,375745731053.427
Nigeria,NGA,Developing,gdp,2016,404649125252.16
Nigeria,NGA,Developing,gdp,2015,493026682800.63
Nigeria,NGA,Developing,gdp,2014,574183763411.508
Nigeria,NGA,Developing,gdp,2013,520117180313.906
Nigeria,NGA,Developing,gdp,2012,463971018239.281
Nigeria,NGA,Developing,gdp,2011,414466676831.16
Nigeria,NGA,Developing,gdp,2010,366990417129.04
Nigeria,NGA,Developing,gdp,2009,295008835380.997
Nigeria,NGA,Developing,gdp,2008,339476276257.793
Nigeria,NGA,Developing,gdp,2007,278260846800.103
Nigeria,NGA,Developing,gdp,2006,238454997161.48
Nigeria,NGA,Developing,gdp,2005,175670569969.346
Nigeria,NGA,Developing,gdp,2004,135764731645.611
Nigeria,NGA,Developing,gdp,2003,104738954264.226
Nigeria,NGA,Developing,gdp,2002,95054059302.6995
Nigeria,NGA,Developing,gdp,2001,73557840064.489
Nigeria,NGA,Developing,gdp,2000,69171451627.2465
Nigeria,NGA,Developing,gdp,1999,59145077039.1437
Nigeria,NGA,Developing,gdp,1998,218416200672.727
Nigeria,NGA,Developing,gdp,1997,200850397618.182
Nigeria,NGA,Developing,gdp,1996,185730236700.0
Nigeria,NGA,Developing,gdp,1995,140919776986.364
Nigeria,NGA,Developing,gdp,1994,80399613063.6364
Nigeria,NGA,Developing,gdp,1993,56721051402.4732
Nigeria,NGA,Developing,gdp,1992,52058181853.8055
Nigeria,NGA,Developing,gdp,1991,59526833412.3581
Nigeria,NGA,Developing,gdp,1990,54035795387.8086
Nigeria,NGA,Developing,gdp,1989,44003061108.4005
Nigeria,NGA,Developing,gdp,1988,49648470440.4593
Nigeria,NGA,Developing,gdp,1987,52676041931.1087
Nigeria,NGA,Developing,gdp,1986,54805852580.9129
Nigeria,NGA,Developing,gdp,1985,73745821158.2254
Nigeria,NGA,Developing,gdp,1984,73484359521.4887
Nigeria,NGA,Developing,gdp,1983,97094911792.0489
Nigeria,NGA,Developing,gdp,1982,142769363314.176
Nigeria,NGA,Developing,gdp,1981,164475209515.939
Nigeria,NGA,Developing,gdp,1980,64201788122.6054
Nigeria,NGA,Developing,gdp,1979,47259911894.2731
Nigeria,NGA,Developing,gdp,1978,36527862208.7133
Nigeria,NGA,Developing,gdp,1977,36035407725.3219
Nigeria,NGA,Developing,gdp,1976,36308883248.731
Nigeria,NGA,Developing,gdp,1975,27778934624.6973
Nigeria,NGA,Developing,gdp,1974,24846641318.1242
Nigeria,NGA,Developing,gdp,1973,15162871287.1287
Nigeria,NGA,Developing,gdp,1972,12274416017.7976
Nigeria,NGA,Developing,gdp,1971,9181769911.50443
Nigeria,NGA,Developing,gdp,1970,12546094981.562
Nigeria,NGA,Developing,gdp,1969,6634317346.27306
Nigeria,NGA,Developing,gdp,1968,5200997919.60083
Nigeria,NGA,Developing,gdp,1967,5203237918.70483
Nigeria,NGA,Developing,gdp,1966,6366917453.23302
Nigeria,NGA,Developing,gdp,1965,5874537650.18494
Nigeria,NGA,Developing,gdp,1964,5552931318.82747
Nigeria,NGA,Developing,gdp,1963,5165590253.7639
Nigeria,NGA,Developing,gdp,1962,4909399176.24033
Nigeria,NGA,Developing,gdp,1961,4467287893.08484
Nigeria,NGA,Developing,gdp,1960,4196174501.5302
Nigeria,NGA,Developing,gdp_per_capita,2025,1224.25410237743
Nigeria,NGA,Developing,gdp_per_capita,2024,1084.16041805058
Nigeria,NGA,Developing,gdp_per_capita,2023,2138.76383718757
Nigeria,NGA,Developing,gdp_per_capita,2022,2899.16047469267
Nigeria,NGA,Developing,gdp_per_capita,2021,2787.48779220991
Nigeria,NGA,Developing,gdp_per_capita,2020,2797.184580679
Nigeria,NGA,Developing,gdp_per_capita,2019,3189.81286496183
Nigeria,NGA,Developing,gdp_per_capita,2018,2057.87944554011
Nigeria,NGA,Developing,gdp_per_capita,2017,1876.34027111773
Nigeria,NGA,Developing,gdp_per_capita,2016,2070.4127339595
Nigeria,NGA,Developing,gdp_per_capita,2015,2585.73360671797
Nigeria,NGA,Developing,gdp_per_capita,2014,3088.72131316169
Nigeria,NGA,Developing,gdp_per_capita,2013,2872.79083379398
Nigeria,NGA,Developing,gdp_per_capita,2012,2633.19734671361
Nigeria,NGA,Developing,gdp_per_capita,2011,2418.41316975875
Nigeria,NGA,Developing,gdp_per_capita,2010,2202.25672957344
Nigeria,NGA,Developing,gdp_per_capita,2009,1820.48633854782
Nigeria,NGA,Developing,gdp_per_capita,2008,2154.10543545364
Nigeria,NGA,Developing,gdp_per_capita,2007,1815.52697545827
Nigeria,NGA,Developing,gdp_per_capita,2006,1599.53891556365
Nigeria,NGA,Developing,gdp_per_capita,2005,1211.37703504386
Nigeria,NGA,Developing,gdp_per_capita,2004,962.48104194733
Nigeria,NGA,Developing,gdp_per_capita,2003,763.388745367223
Nigeria,NGA,Developing,gdp_per_capita,2002,712.164852077686
Nigeria,NGA,Developing,gdp_per_capita,2001,566.428231812933
Nigeria,NGA,Developing,gdp_per_capita,2000,547.318298903379
Nigeria,NGA,Developing,gdp_per_capita,1999,480.669363941805
Nigeria,NGA,Developing,gdp_per_capita,1998,1822.46998452473
Nigeria,NGA,Developing,gdp_per_capita,1997,1720.27540949396
Nigeria,NGA,Developing,gdp_per_capita,1996,1632.72469370276
Nigeria,NGA,Developing,gdp_per_capita,1995,1271.61617353199
Nigeria,NGA,Developing,gdp_per_capita,1994,744.884247151377
Nigeria,NGA,Developing,gdp_per_capita,1993,539.573202297542
Nigeria,NGA,Developing,gdp_per_capita,1992,508.515905682785
Nigeria,NGA,Developing,gdp_per_capita,1991,596.938795710722
Nigeria,NGA,Developing,gdp_per_capita,1990,556.376449130902
Nigeria,NGA,Developing,gdp_per_capita,1989,465.488089532188
Nigeria,NGA,Developing,gdp_per_capita,1988,539.539468397166
Nigeria,NGA,Developing,gdp_per_capita,1987,587.956613434089
Nigeria,NGA,Developing,gdp_per_capita,1986,628.248453718536
Nigeria,NGA,Developing,gdp_per_capita,1985,868.640540548893
Nigeria,NGA,Developing,gdp_per_capita,1984,890.434106332302
Nigeria,NGA,Developing,gdp_per_capita,1983,1207.07374565349
Nigeria,NGA,Developing,gdp_per_capita,1982,1821.53265482387
Nigeria,NGA,Developing,gdp_per_capita,1981,2162.20995436075
Nigeria,NGA,Developing,gdp_per_capita,1980,870.359934682057
Nigeria,NGA,Developing,gdp_per_capita,1979,660.994040864293
Nigeria,NGA,Developing,gdp_per_capita,1978,526.895852928476
Nigeria,NGA,Developing,gdp_per_capita,1977,535.965307817329
Nigeria,NGA,Developing,gdp_per_capita,1976,556.389687719878
Nigeria,NGA,Developing,gdp_per_capita,1975,438.078813916795
Nigeria,NGA,Developing,gdp_per_capita,1974,402.836999782685
Nigeria,NGA,Developing,gdp_per_capita,1973,252.369032452868
Nigeria,NGA,Developing,gdp_per_capita,1972,209.454776294345
Nigeria,NGA,Developing,gdp_per_capita,1971,160.479255841113
Nigeria,NGA,Developing,gdp_per_capita,1970,224.46293599595
Nigeria,NGA,Developing,gdp_per_capita,1969,121.436663307697
Nigeria,NGA,Developing,gdp_per_capita,1968,97.3372081255964
Nigeria,NGA,Developing,gdp_per_capita,1967,99.5014906604697
Nigeria,NGA,Developing,gdp_per_capita,1966,124.382440176253
Nigeria,NGA,Developing,gdp_per_capita,1965,117.287226824734
Nigeria,NGA,Developing,gdp_per_capita,1964,113.297345671875
Nigeria,NGA,Developing,gdp_per_capita,1963,107.675741358944
Nigeria,NGA,Developing,gdp_per_capita,1962,104.532495533943
Nigeria,NGA,Developing,gdp_per_capita,1961,97.1375281143562
Nigeria,NGA,Developing,gdp_per_capita,1960,93.1370090424417
Nigeria,NGA,Developing,population,2025,237527782.0
Nigeria,NGA,Developing,population,2024,232679478.0
Nigeria,NGA,Developing,population,2023,227882945.0
Nigeria,NGA,Developing,population,2022,223150896.0
Nigeria,NGA,Developing,population,2021,218529286.0
Nigeria,NGA,Developing,population,2020,213996181.0
Nigeria,NGA,Developing,population,2019,209485641.0
Nigeria,NGA,Developing,population,2018,204938755.0
Nigeria,NGA,Developing,population,2017,200254579.0
Nigeria,NGA,Developing,population,2016,195443700.0
Nigeria,NGA,Developing,population,2015,190671878.0
Nigeria,NGA,Developing,population,2014,185896915.0
Nigeria,NGA,Developing,population,2013,181049443.0
Nigeria,NGA,Developing,population,2012,176200625.0
Nigeria,NGA,Developing,population,2011,171379598.0
Nigeria,NGA,Developing,population,2010,166642886.0
Nigeria,NGA,Developing,population,2009,162049464.0
Nigeria,NGA,Developing,population,2008,157595014.0
Nigeria,NGA,Developing,population,2007,153267261.0
Nigeria,NGA,Developing,population,2006,149077334.0
Nigeria,NGA,Developing,population,2005,145017253.0
Nigeria,NGA,Developing,population,2004,141057045.0
Nigeria,NGA,Developing,population,2003,137202644.0
Nigeria,NGA,Developing,population,2002,133471989.0
Nigeria,NGA,Developing,population,2001,129862595.0
Nigeria,NGA,Developing,population,2000,126382494.0
Nigeria,NGA,Developing,population,1999,123047320.0
Nigeria,NGA,Developing,population,1998,119846254.0
Nigeria,NGA,Developing,population,1997,116754792.0
Nigeria,NGA,Developing,population,1996,113754779.0
Nigeria,NGA,Developing,population,1995,110819428.0
Nigeria,NGA,Developing,population,1994,107935714.0
Nigeria,NGA,Developing,population,1993,105122069.0
Nigeria,NGA,Developing,population,1992,102372770.0
Nigeria,NGA,Developing,population,1991,99720162.0
Nigeria,NGA,Developing,population,1990,97120925.0
Nigeria,NGA,Developing,population,1989,94531014.0
Nigeria,NGA,Developing,population,1988,92020090.0
Nigeria,NGA,Developing,population,1987,89591716.0
Nigeria,NGA,Developing,population,1986,87235953.0
Nigeria,NGA,Developing,population,1985,84897973.0
Nigeria,NGA,Developing,population,1984,82526443.0
Nigeria,NGA,Developing,population,1983,80438260.0
Nigeria,NGA,Developing,population,1982,78378701.0
Nigeria,NGA,Developing,population,1981,76068103.0
Nigeria,NGA,Developing,population,1980,73764641.0
Nigeria,NGA,Developing,population,1979,71498242.0
Nigeria,NGA,Developing,population,1978,69326532.0
Nigeria,NGA,Developing,population,1977,67234590.0
Nigeria,NGA,Developing,population,1976,65258009.0
Nigeria,NGA,Developing,population,1975,63410815.0
Nigeria,NGA,Developing,population,1974,61679144.0
Nigeria,NGA,Developing,population,1973,60082139.0
Nigeria,NGA,Developing,population,1972,58601748.0
Nigeria,NGA,Developing,population,1971,57214684.0
Nigeria,NGA,Developing,population,1970,55893838.0
Nigeria,NGA,Developing,population,1969,54631914.0
Nigeria,NGA,Developing,population,1968,53432783.0
Nigeria,NGA,Developing,population,1967,52293065.0
Nigeria,NGA,Developing,population,1966,51188234.0
Nigeria,NGA,Developing,population,1965,50086764.0
Nigeria,NGA,Developing,population,1964,49012016.0
Nigeria,NGA,Developing,population,1963,47973575.0
Nigeria,NGA,Developing,population,1962,46965292.0
Nigeria,NGA,Developing,population,1961,45989310.0
Nigeria,NGA,Developing,population,1960,45053782.0
Nigeria,NGA,Developing,unemployment,2025,3.064
Nigeria,NGA,Developing,unemployment,2024,3.045
Nigeria,NGA,Developing,unemployment,2023,3.074
Nigeria,NGA,Developing,unemployment,2022,3.827
Nigeria,NGA,Developing,unemployment,2021,5.404
Nigeria,NGA,Developing,unemployment,2020,5.714
Nigeria,NGA,Developing,unemployment,2019,5.206
Nigeria,NGA,Developing,unemployment,2018,5.069
Nigeria,NGA,Developing,unemployment,2017,4.83
Nigeria,NGA,Developing,unemployment,2016,4.499
Nigeria,NGA,Developing,unemployment,2015,4.134
Nigeria,NGA,Developing,unemployment,2014,3.9
Nigeria,NGA,Developing,unemployment,2013,3.711
Nigeria,NGA,Developing,unemployment,2012,3.761
Nigeria,NGA,Developing,unemployment,2011,3.77
Nigeria,NGA,Developing,unemployment,2010,3.744
Nigeria,NGA,Developing,unemployment,2009,3.763
Nigeria,NGA,Developing,unemployment,2008,3.792
Nigeria,NGA,Developing,unemployment,2007,3.794
Nigeria,NGA,Developing,unemployment,2006,3.749
Nigeria,NGA,Developing,unemployment,2005,3.727
Nigeria,NGA,Developing,unemployment,2004,3.59
Nigeria,NGA,Developing,unemployment,2003,3.637
Nigeria,NGA,Developing,unemployment,2002,3.669
Nigeria,NGA,Developing,unemployment,2001,3.9
Nigeria,NGA,Developing,unemployment,2000,3.953
Nigeria,NGA,Developing,unemployment,1999,3.986
Nigeria,NGA,Developing,unemployment,1998,3.922
Nigeria,NGA,Developing,unemployment,1997,3.964
Nigeria,NGA,Developing,unemployment,1996,4.043
Nigeria,NGA,Developing,unemployment,1995,4.152
Nigeria,NGA,Developing,unemployment,1994,4.064
Nigeria,NGA,Developing,unemployment,1993,4.023
Nigeria,NGA,Developing,unemployment,1992,3.79
Nigeria,NGA,Developing,unemployment,1991,3.831
Nigeria,NGA,Developing,unemployment,1990,
Nigeria,NGA,Developing,unemployment,1989,
Nigeria,NGA,Developing,unemployment,1988,
Nigeria,NGA,Developing,unemployment,1987,
Nigeria,NGA,Developing,unemployment,1986,
Nigeria,NGA,Developing,unemployment,1985,
Nigeria,NGA,Developing,unemployment,1984,
Nigeria,NGA,Developing,unemployment,1983,
Nigeria,NGA,Developing,unemployment,1982,
Nigeria,NGA,Developing,unemployment,1981,
Nigeria,NGA,Developing,unemployment,1980,
Nigeria,NGA,Developing,unemployment,1979,
Nigeria,NGA,Developing,unemployment,1978,
Nigeria,NGA,Developing,unemployment,1977,
Nigeria,NGA,Developing,unemployment,1976,
Nigeria,NGA,Developing,unemployment,1975,
Nigeria,NGA,Developing,unemployment,1974,
Nigeria,NGA,Developing,unemployment,1973,
Nigeria,NGA,Developing,unemployment,1972,
Nigeria,NGA,Developing,unemployment,1971,
Nigeria,NGA,Developing,unemployment,1970,
Nigeria,NGA,Developing,unemployment,1969,
Nigeria,NGA,Developing,unemployment,1968,
Nigeria,NGA,Developing,unemployment,1967,
Nigeria,NGA,Developing,unemployment,1966,
Nigeria,NGA,Developing,unemployment,1965,
Nigeria,NGA,Developing,unemployment,1964,
Nigeria,NGA,Developing,unemployment,1963,
Nigeria,NGA,Developing,unemployment,1962,
Nigeria,NGA,Developing,unemployment,1961,
Nigeria,NGA,Developing,unemployment,1960,
Nepal,NPL,Least Developed,gdp,2025,45489810283.1132
Nepal,NPL,Least Developed,gdp,2024,43298911699.9284
Nepal,NPL,Least Developed,gdp,2023,41049329851.0546
Nepal,NPL,Least Developed,gdp,2022,41182939519.8161
Nepal,NPL,Least Developed,gdp,2021,36924841394.2605
Nepal,NPL,Least Developed,gdp,2020,33433659301.2466
Nepal,NPL,Least Developed,gdp,2019,34186180699.0255
Nepal,NPL,Least Developed,gdp,2018,33111525237.149
Nepal,NPL,Least Developed,gdp,2017,28971588940.364
Nepal,NPL,Least Developed,gdp,2016,24524109483.5293
Nepal,NPL,Least Developed,gdp,2015,24360801286.7638
Nepal,NPL,Least Developed,gdp,2014,22731612922.1906
Nepal,NPL,Least Developed,gdp,2013,22162204924.5726
Nepal,NPL,Least Developed,gdp,2012,21703100877.1309
Nepal,NPL,Least Developed,gdp,2011,21573872420.7008
Nepal,NPL,Least Developed,gdp,2010,16002656434.4746
Nepal,NPL,Least Developed,gdp,2009,12854985464.0764
Nepal,NPL,Least Developed,gdp,2008,12545438605.3959
Nepal,NPL,Least Developed,gdp,2007,10325618017.379
Nepal,NPL,Least Developed,gdp,2006,9043715355.8881
Nepal,NPL,Least Developed,gdp,2005,8130258377.90964
Nepal,NPL,Least Developed,gdp,2004,7273938314.71988
Nepal,NPL,Least Developed,gdp,2003,6330473096.54071
Nepal,NPL,Least Developed,gdp,2002,6050875806.66403
Nepal,NPL,Least Developed,gdp,2001,6007055042.17687
Nepal,NPL,Least Developed,gdp,2000,5494252207.90502
Nepal,NPL,Least Developed,gdp,1999,5033642384.10596
Nepal,NPL,Least Developed,gdp,1998,4856255044.39064
